HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,TotalExpenses,Corridor,Room,Side
Earth,0,PSO J318.5-22,24.0,0,312.0,227.0,50.0,0.0,0.0,Frandy Scheron,8710,589.0,F,1688,S
Earth,0,PSO J318.5-22,18.0,0,328.0,0.0,0.0,24.0,309.0,Garlie Warrison,7840,661.0,F,1500,S
Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Hadaton Reelest,6372,0.0,B,216,P
Europa,1,TRAPPIST-1e,57.0,0,0.0,0.0,0.0,0.0,0.0,Sadirak Reedall,3081,0.0,C,118,S
Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Courta Hoppers,8897,0.0,G,1440,P
Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Therek Greeves,3152,0.0,G,496,S
Earth,0,55 Cancri e,22.0,0,0.0,0.0,30.0,499.0,138.0,Leenny Palmes,1991,667.0,F,378,S
Earth,0,55 Cancri e,27.0,0,0.0,0.0,0.0,2725.0,73.0,Essara Contrevins,6098,2798.0,F,1163,S
Earth,1,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0,Mon Lamberguson,4915,0.0,G,793,P
Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Scotte Browlerson,1980,0.0,G,312,S
Mars,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Popow Sake,2825,0.0,F,539,S
Europa,0,TRAPPIST-1e,29.0,0,0.0,544.0,7.0,2650.0,1561.0,Scharab Disheract,2404,4762.0,C,86,S
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ritany Morelly,5738,0.0,G,929,S
Earth,0,55 Cancri e,29.0,0,75.0,17.0,0.0,211.0,506.0,Enryn Romason,2516,809.0,G,406,P
Earth,1,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,Kaye Prinson,1011,0.0,G,148,P
Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Minkark Mosteraked,8098,0.0,B,269,P
Europa,0,TRAPPIST-1e,19.0,0,0.0,1406.0,0.0,4199.0,2123.0,Bosoneb Gulthler,8592,7728.0,D,268,P
Europa,0,TRAPPIST-1e,26.0,0,0.0,1638.0,0.0,476.0,226.0,Neutrin Alenter,3311,2340.0,E,221,S
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Harrie Browlerson,1186,0.0,G,183,S
Earth,0,TRAPPIST-1e,46.0,0,0.0,0.0,1661.0,52.0,8.0,Monard Walterson,2784,1721.0,G,448,P
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Dorene Boyersons,2360,0.0,G,379,P
Europa,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,0454,0.0,B,15,S
Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Kayd Moranthons,0989,0.0,G,146,P
Mars,0,TRAPPIST-1e,19.0,0,1507.0,0.0,260.0,0.0,0.0,Stote Gelte,1326,1767.0,F,257,S
Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,Rayley Blandez,0513,0.0,G,78,P
Mars,1,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,Clech Colle,2177,0.0,F,435,P
Earth,0,TRAPPIST-1e,21.0,0,0.0,128.0,209.0,4.0,383.0,Luise Saundez,5776,724.0,F,1102,S
Mars,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,Bares Concy,6132,0.0,F,1170,S
Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Gera Lynnerett,6091,0.0,G,988,P
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Oats Meau,7670,0.0,F,1465,S
Earth,0,TRAPPIST-1e,20.0,0,149.0,25.0,559.0,21.0,33.0,Becca Slates,5928,787.0,E,377,P
Earth,0,TRAPPIST-1e,22.0,0,0.0,125.0,0.0,663.0,0.0,Noname Waltonnedy,7069,788.0,E,472,S
Earth,0,TRAPPIST-1e,19.0,0,6.0,466.7652925531915,1.0,714.0,0.0,Enrie Burchanez,1283,721.0,G,194,S
Europa,0,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,Anyonon Coweboded,6899,0.0,A,73,P
Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Oraine Jorden,2810,0.0,G,454,P
Earth,0,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,642.0,Sus Warrishales,6110,642.0,E,389,P
Earth,1,PSO J318.5-22,3.0,0,0.0,0.0,0.0,0.0,0.0,Virgie Clemondsey,9081,0.0,G,1476,P
Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Brinez Bootez,2104,0.0,F,414,S
Europa,0,TRAPPIST-1e,61.0,0,0.0,4082.0,0.0,265.0,201.0,Almelik Conable,3353,4548.0,C,125,S
Europa,0,55 Cancri e,28.0,0,0.0,31.0,0.0,1283.0,871.0,Hadiram Disight,4292,2185.0,A,52,S
Europa,0,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Gomeron Colensid,2306,0.0,C,82,P
Earth,0,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,Hughy Guerson,3962,0.0,G,647,P
Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Dont Melez,5243,0.0,G,855,S
Earth,0,TRAPPIST-1e,20.0,0,75.0,0.0,0.0,1545.0,0.0,Tin Monroellynn,2135,1620.0,E,129,P
Mars,0,55 Cancri e,22.0,0,1371.0,0.0,235.0,0.0,0.0,Ber Terry,4306,1606.0,F,805,S
Earth,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,Elicia Leonzaley,4899,0.0,G,799,S
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,775.0,127.0,0.0,Jeanny Fowles,3298,902.0,F,687,P
Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,Wen Gilleyons,1324,0.0,G,199,S
Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,Joanry Wellierras,2347,0.0,G,377,P
Earth,0,TRAPPIST-1e,29.0,0,1.0,0.0,133.0,104.0,574.0,Margia Gainebergan,2906,812.0,G,463,S
Earth,0,TRAPPIST-1e,58.0,0,0.0,0.0,828.0,0.0,96.0,Blanie Valexandez,1054,924.0,F,200,S
Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Janne Wellierras,2347,0.0,G,377,P
Earth,0,TRAPPIST-1e,20.0,0,0.0,358.0,287.0,0.0,306.23469727212245,Floyde Hortis,4978,645.0,F,1015,P
Mars,0,TRAPPIST-1e,26.0,0,665.0,76.0,170.72672872340425,1478.0,0.0,Grog Emead,5490,2219.0,F,1137,P
Earth,0,TRAPPIST-1e,55.0,0,0.0,242.0,0.0,479.0,3.0,Rhony Jenson,6334,724.0,F,1210,S
Earth,0,TRAPPIST-1e,43.0,0,1944.0,17.0,657.0,0.0,0.0,Smals Birt,6926,2618.0,F,1435,P
Earth,0,55 Cancri e,59.0,0,258.0,377.0,5.0,0.0,0.0,Jimen Lerez,4019,640.0,E,245,P
Mars,0,TRAPPIST-1e,21.0,0,2611.0,0.0,103.0,4.0,0.0,Lidex Letty,7367,2718.0,D,234,P
Earth,0,TRAPPIST-1e,63.0,0,1540.0,466.7652925531915,0.0,0.0,1.0,Brie Braymon,3868,1541.0,F,731,S
Earth,0,55 Cancri e,36.0,0,0.0,0.0,0.0,474.0,12.0,Briney Griffy,5023,486.0,G,813,P
Earth,0,TRAPPIST-1e,39.0,0,386.0,190.0,0.0,489.0,0.0,Hanne Hodes,1397,1065.0,F,271,S
Mars,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Apuffs Facle,1985,0.0,F,394,P
Europa,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,Minopus Oilpfulle,2523,0.0,B,73,P
Earth,0,PSO J318.5-22,40.0,0,0.0,228.0,5.0,454.0,1.0,Idave Kerristicey,2627,688.0,F,544,P
Earth,0,55 Cancri e,46.0,0,426.0,37.0,0.0,0.0,568.0,Noname Pittler,2291,1031.0,F,445,S
Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Kerrie Simstravery,1141,0.0,G,176,S
Europa,0,55 Cancri e,37.0,0,0.0,90.0,0.0,3282.0,11.0,Suhelik Sterly,6215,3383.0,B,239,S
Earth,0,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,1018.0,0.0,Rickie Portananney,0629,1018.0,G,96,P
Earth,0,TRAPPIST-1e,39.0,0,0.0,2.0,0.0,69.0,836.0,Dary Mallerez,4498,907.0,G,734,S
Mars,0,TRAPPIST-1e,28.0,0,948.0,0.0,64.0,170.0,0.0,Boon Gene,2806,1182.0,D,95,S
Europa,0,55 Cancri e,44.0,0,9.0,2311.0,0.0,633.0,1.0,Quarkib Mosteraked,8098,2954.0,B,269,P
Mars,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Noname Datte,0082,0.0,F,16,P
Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Cinch Min,8066,0.0,F,1544,S
Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Jamela Griffy,3131,0.0,G,492,S
Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,22.0,1030.0,Marlie Solon,6487,1052.0,F,1343,P
Earth,0,TRAPPIST-1e,34.0,0,0.0,9.0,617.0,0.0,281.0,Ireene Boyersons,7847,907.0,G,1261,P
Mars,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Kies Cre,5142,0.0,F,1050,P
Mars,0,TRAPPIST-1e,44.0,0,485.0,2.0,210.0,0.0,351.0,Frunch Apie,1391,1048.0,F,276,P
Mars,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,Proos Bake,8508,0.0,F,1747,P
Earth,0,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Vanley Goldendrice,6309,0.0,G,1023,S
Earth,0,TRAPPIST-1e,33.0,0,0.0,0.0,704.0,0.0,0.0,Tancis Steinardson,6774,704.0,F,1408,P
Earth,0,55 Cancri e,23.0,0,348.0,210.0,0.0,0.0,1.0,Hilley Petton,8535,559.0,F,1642,S
Europa,0,TRAPPIST-1e,29.0,0,0.0,1127.0,0.0,1867.0,1070.0,Astorux Fawnsive,0933,4064.0,C,35,P
Europa,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,306.23469727212245,Dsch Ainserfle,4127,0.0,B,130,P
Earth,0,TRAPPIST-1e,23.0,0,0.0,21.0,0.0,0.0,716.0,Jona Sancasey,5829,737.0,F,1113,S
Earth,0,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0,Vin Rodricker,6309,0.0,G,1023,S
Europa,1,55 Cancri e,55.0,0,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,3916,0.0,D,128,S
Earth,0,55 Cancri e,43.0,0,511.0,233.0,170.72672872340425,0.0,144.0,Maura Baldson,3211,888.0,G,521,P
Mars,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,Dills Pepie,3645,0.0,D,124,P
Earth,0,55 Cancri e,21.0,0,0.0,0.0,0.0,1.0,594.0,Nichad Harley,5781,595.0,F,1200,P
Mars,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,Stisps Chrie,2747,0.0,F,570,P
Earth,0,PSO J318.5-22,20.0,0,127.0,0.0,0.0,542.0,0.0,Wenise Sterson,1662,669.0,F,314,S
Earth,0,TRAPPIST-1e,38.0,0,77.0,169.0,0.0,0.0,470.0,Stal Ocherman,2819,716.0,F,586,P
Earth,0,TRAPPIST-1e,23.0,0,765.0,5.0,0.0,0.0,0.0,Breney Russon,5609,770.0,G,897,P
Mars,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Sugard Prie,3787,0.0,F,716,S
Europa,0,TRAPPIST-1e,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,0412,14744.0,C,11,P
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,634.0,1.0,23.0,Breney Conleydenan,2044,658.0,F,396,S
Mars,0,TRAPPIST-1e,26.0,0,0.0,25.0,13.0,11.0,998.0,Nancy Torres,4708,1047.0,E,304,S
Mars,0,TRAPPIST-1e,32.0,0,857.0,158.0,0.0,33.0,0.0,Dakes Fatte,8442,1048.0,E,540,P
Earth,0,TRAPPIST-1e,25.0,0,2.0,45.0,45.0,0.0,815.0,Branca Meyerthy,9220,907.0,G,1496,P
Earth,1,55 Cancri e,6.0,0,0.0,0.0,0.0,0.0,0.0,Sethew Chaellerty,4302,0.0,G,706,P
Earth,0,TRAPPIST-1e,31.0,0,32.0,2667.0,0.0,0.0,9.0,Bra Midtt,6818,2708.0,F,1418,P
Mars,0,TRAPPIST-1e,13.0,0,1112.0,0.0,687.0,0.0,3.0,Tors Breke,1704,1802.0,D,60,S
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Card Browlerson,1186,0.0,G,183,S
Europa,0,TRAPPIST-1e,29.0,0,3478.0,11153.0,15.0,203.0,15.0,Mirara Steary,3950,14864.0,C,143,S
Earth,0,TRAPPIST-1e,48.0,0,396.0,0.0,170.72672872340425,0.0,297.0,Leony Mayods,3750,693.0,G,610,P
Europa,0,TRAPPIST-1e,31.0,0,46.0,1935.0,0.0,995.0,1254.0,Unukath Tiouserful,2182,4230.0,B,64,P
Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Ton Kellson,6390,0.0,G,1036,S
Earth,1,55 Cancri e,55.0,0,0.0,0.0,0.0,0.0,0.0,Denny Dotsondez,3205,0.0,G,507,S
Mars,0,TRAPPIST-1e,42.0,0,1054.0,0.0,43.0,85.0,0.0,Caish Chrie,2133,1182.0,D,74,S
Mars,1,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0,Jack Quart,3047,0.0,E,190,P
Europa,0,55 Cancri e,21.0,0,2.0,4887.0,64.0,4952.0,1734.0,Shellum Aindlylid,8475,11639.0,B,331,S
Europa,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Aldera Glisormal,2555,0.0,B,78,P
Europa,0,TRAPPIST-1e,36.0,1,0.0,0.0,0.0,0.0,0.0,Medib Ricled,8858,0.0,B,285,P
Mars,0,55 Cancri e,17.0,0,891.0,0.0,243.0,0.0,5.0,Ars Cres,1421,1139.0,F,274,S
Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,0358,0.0,G,50,S
Earth,0,TRAPPIST-1e,43.0,0,84.0,726.0,2.0,0.0,0.0,Calvia Dyers,1713,812.0,G,277,P
Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Challa Unretereng,3994,0.0,B,152,S
Mars,0,TRAPPIST-1e,28.0,0,1909.0,0.0,0.0,0.0,6.0,Gut Hake,5644,1915.0,F,1169,P
Earth,0,TRAPPIST-1e,31.0,0,0.0,0.0,187.0,602.0,0.0,Brance Vandan,2205,789.0,E,157,S
Europa,0,TRAPPIST-1e,36.0,1,0.0,5600.0,715.0,2868.0,971.0,Kyle Martinez,9230,10154.0,C,342,S
Earth,0,TRAPPIST-1e,35.0,0,194.0,0.0,678.0,0.0,0.0,Monard Grifford,2379,872.0,F,487,P
Mars,0,TRAPPIST-1e,30.0,0,1220.0,0.0,49.0,39.0,0.0,Cheats Butty,1772,1308.0,F,348,P
Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,826.0,Herry Peckerson,6388,826.0,G,1029,P
Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,0287,0.0,B,12,P
Earth,0,PSO J318.5-22,49.0,0,0.0,18.0,0.0,0.0,686.0,Enry Johnsondez,8628,704.0,F,1664,S
Mars,0,PSO J318.5-22,46.0,0,607.0,0.0,41.0,334.0,251.0,Cheeet Ruity,2183,1233.0,F,429,S
Earth,0,PSO J318.5-22,47.0,0,83.0,1.0,0.0,654.0,3.0,Hilia Joycerton,5109,741.0,G,835,S
Earth,1,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0,James Jones,0971,0.0,G,143,P
Earth,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,4006,0.0,G,660,S
Earth,0,55 Cancri e,54.0,0,0.0,704.0,0.0,0.0,0.0,Monard Jenkinnedy,6762,704.0,F,1293,S
Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Coxaton Queldry,2164,0.0,B,63,P
Earth,0,PSO J318.5-22,24.0,0,549.0,3.0,201.0,0.0,0.0,Isa Vantonson,7430,753.0,G,1205,S
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Patha Drakeekss,8199,0.0,G,1329,P
Mars,0,TRAPPIST-1e,19.0,0,160.0,0.0,889.0,0.0,0.0,Bees Kashe,4506,1049.0,E,294,S
Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Noname Canton,2055,0.0,G,330,P
Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Patoya Maynardner,1957,0.0,G,309,S
Earth,0,TRAPPIST-1e,22.0,0,2.0,0.0,6.0,101.0,536.0,Millia Watsongley,1668,645.0,F,316,S
Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Mediah Dishocatal,4690,0.0,B,156,P
Europa,0,55 Cancri e,26.0,0,606.0,1080.0,0.0,2011.0,0.0,Noname Crueld,5065,3697.0,E,326,S
Earth,0,PSO J318.5-22,42.0,0,0.0,67.0,661.0,0.0,0.0,Keitha Matts,6593,728.0,F,1370,P
Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Eerch Welte,8574,0.0,F,1653,S
Earth,0,TRAPPIST-1e,32.0,0,0.0,235.0,0.0,474.0,0.0,Ivanna Flemaney,4958,709.0,G,810,S
Earth,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Inette Griffince,6654,0.0,G,1086,S
Mars,0,TRAPPIST-1e,25.0,0,1956.0,0.0,161.0,239.0,28.0,Price Tepie,4483,2384.0,D,151,P
Europa,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Alar Alenter,4930,0.0,B,161,P
Europa,0,55 Cancri e,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0241,7177.0,E,11,P
Mars,0,TRAPPIST-1e,23.0,0,755.0,0.0,121.0,314.1307461692205,0.0,Ponts Burle,0765,876.0,F,142,S
Mars,0,TRAPPIST-1e,45.0,0,74.0,0.0,0.0,1130.0,22.0,Crios Chate,8759,1226.0,F,1695,S
Mars,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Apench Ses,7418,0.0,F,1534,P
Earth,1,PSO J318.5-22,53.0,0,0.0,0.0,0.0,0.0,0.0,Andyn Alvasquez,1211,0.0,G,186,S
Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Bony Steeletters,5891,0.0,G,955,P
Europa,0,55 Cancri e,73.0,0,181.0,1.0,840.0,2618.0,1949.0,Dirk Listive,6827,5589.0,A,84,S
Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Giedir Inghtal,6109,0.0,C,187,P
Europa,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,Phoros Wirdley,7988,0.0,B,313,S
Mars,0,TRAPPIST-1e,50.0,0,1584.0,0.0,36.0,104.0,0.0,Park Mad,8714,1724.0,D,270,P
Earth,0,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Elia Bairdyork,5922,0.0,G,960,P
Earth,0,PSO J318.5-22,20.0,0,0.0,0.0,8.0,1.0,1175.0,Dwin Hortez,7687,1184.0,F,1596,P
Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Leneva Pooley,5880,0.0,G,953,P
Earth,0,TRAPPIST-1e,42.0,0,740.0,82.0,6.0,314.1307461692205,1.0,Dwin Adkinson,2970,829.0,E,90,B
Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Violey Burryerson,0910,0.0,G,137,S
Europa,1,55 Cancri e,37.0,0,0.0,2235.0,7.0,4098.0,89.0,Aldah Honchoe,4569,6429.0,B,151,P
Europa,0,55 Cancri e,24.0,0,0.0,2421.0,0.0,725.0,2300.0,Duhrak Sysilstict,5927,5446.0,B,201,P
Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Dennie Moreman,7087,0.0,G,1141,P
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Rosean Owerson,5390,0.0,G,872,S
Earth,1,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Tin Byerton,6454,0.0,G,1046,P
Europa,0,55 Cancri e,45.0,0,0.0,726.0,0.0,281.0,1257.0,Naschab Forous,2737,2264.0,C,100,S
Europa,0,55 Cancri e,55.0,0,8142.0,8.0,0.0,1481.0,0.0,Terion Mallisly,6066,9631.0,C,226,S
Mars,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Life Homin,3174,0.0,F,660,P
Earth,0,TRAPPIST-1e,18.0,0,55.0,597.0,49.0,0.0,1.0,Iree Fielson,0123,702.0,F,27,P
Earth,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Bettie Moodman,0678,0.0,G,103,S
Earth,0,55 Cancri e,31.0,0,19.0,509.0,0.0,0.0,177.0,Lesley Hinetthews,6324,705.0,E,420,S
Europa,0,TRAPPIST-1e,33.0,0,0.0,1283.0,371.0,3329.0,193.0,Solam Susent,0003,5176.0,A,0,S
Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Genons Clugete,4450,0.0,C,140,P
Earth,0,PSO J318.5-22,23.0,0,0.0,126.0,403.0,0.0,21.0,Arllia Nolds,6192,550.0,F,1183,S
Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Mirfar Unpasine,0504,0.0,B,19,S
Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Mesh Bache,8012,0.0,F,1531,S
Earth,0,PSO J318.5-22,44.0,0,0.0,483.0,0.0,291.0,0.0,Sandie Hinetthews,0005,774.0,F,0,P
Earth,0,TRAPPIST-1e,19.0,0,226.60033250207815,0.0,0.0,692.0,164.0,Daryla Mullericer,5711,856.0,F,1183,P
Earth,0,TRAPPIST-1e,16.0,0,3.0,0.0,35.0,150.0,478.0,Fayen Norrison,0987,666.0,F,204,P
Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Alteron Emetillove,2783,0.0,D,83,P
Earth,0,PSO J318.5-22,23.0,0,0.0,138.0,4.0,412.0,220.0,Ronard Hoppers,4607,774.0,G,751,P
Europa,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Mergas Sofraten,1140,0.0,B,46,S
Earth,0,TRAPPIST-1e,13.0,0,412.0,4.0,0.0,0.0,551.0,Aleroy Bushins,2774,967.0,F,575,P
Europa,0,TRAPPIST-1e,26.0,0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0260,7845.0,E,16,S
Europa,0,TRAPPIST-1e,54.0,1,1770.0,7.0,228.0,0.0,0.0,Swafox Swin,7500,2005.0,F,1432,S
Earth,1,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0,Elicey Danielps,8489,0.0,G,1383,P
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Snich Purle,1228,0.0,E,89,S
Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Gordo Farmonrada,3100,0.0,G,485,S
Earth,0,TRAPPIST-1e,22.0,0,1417.0,0.0,0.0,0.0,0.0,Shane Morrison,4003,1417.0,F,827,P
Earth,0,TRAPPIST-1e,23.0,0,0.0,1204.0,40.0,0.0,375.0,Paulah Coolez,8845,1619.0,E,566,P
Earth,0,TRAPPIST-1e,18.0,0,1153.0,0.0,0.0,1409.0,195.0,Made Nasquez,2578,2757.0,F,498,S
Earth,0,TRAPPIST-1e,35.0,0,227.0,117.0,394.0,9.0,56.0,Dorah Willy,3774,803.0,F,778,P
Europa,0,TRAPPIST-1e,28.0,0,0.0,132.0,4.0,1915.0,0.0,Iononus Fulazy,7428,2051.0,A,79,P
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Pants Onbre,3688,0.0,F,697,S
Mars,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Permit Must,2751,0.0,F,530,S
Earth,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,7144,0.0,G,1150,P
Europa,0,55 Cancri e,19.0,0,0.0,466.7652925531915,0.0,2.0,9.0,Alatrin Trallect,5980,11.0,C,223,S
Mars,0,55 Cancri e,18.0,0,86.0,1164.0,516.0,0.0,0.0,Allota Fincy,1704,1766.0,D,60,S
Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,788.0,16.0,Elicia Mejiamsey,1846,804.0,F,366,P
Europa,0,55 Cancri e,38.0,0,0.0,2506.0,46.0,11001.0,5.0,Caphirk Apenelexy,2506,13558.0,A,19,P
Earth,0,PSO J318.5-22,24.0,0,226.60033250207815,2.0,25.0,314.1307461692205,707.0,Loisey Vandez,2901,734.0,F,601,P
Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Froos Stche,8595,0.0,E,551,P
Mars,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Berios Apie,1391,0.0,F,276,P
Europa,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Alraida Trattle,3713,0.0,C,133,S
Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Tachir Watuald,4071,0.0,B,127,P
Earth,0,55 Cancri e,27.0,0,30.0,0.0,763.0,0.0,57.0,Adriet Kramosley,6431,850.0,G,1038,P
Earth,0,TRAPPIST-1e,24.0,0,771.0,0.0,22.0,0.0,0.0,Toni Wagner,8940,793.0,E,587,S
Earth,0,TRAPPIST-1e,36.0,0,548.0,179.0,24.0,0.0,77.0,Etha Shawatson,2546,828.0,F,491,S
Mars,0,TRAPPIST-1e,24.0,0,600.0,593.0,1404.0,0.0,1.0,Beals Blan,2111,2598.0,F,417,P
Earth,0,PSO J318.5-22,23.0,0,0.0,552.0,44.0,0.0,661.0,Wena Prestonard,3773,1257.0,F,711,S
Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Stote Wala,1872,0.0,E,139,S
Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Camonk Bache,8012,0.0,F,1531,S
