CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,IndividualNumber,Room,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Side_B,Side_P,Side_S,Corridor_A,Corridor_B,Corridor_C,Corridor_D,Corridor_E,Corridor_F,Corridor_G,Corridor_T
1,63.0,0,0.0,0.0,0.0,0.0,0.0,Winia Jarvey,5907,01,960,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,28.0,1,0.0009569439816880266,0.00038548472638330123,0.003316329651320424,0.0015599796604776868,0.0008705717822619474,Preo Openduave,6514,01,251,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,32.0,0,0.0,0.0,0.0,0.0,0.0,Cella Fatted,1632,01,62,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Sarthim Unregul,2871,02,88,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,41.0,0,0.0,0.0,0.0,0.0,0.0,Algiedi Cassiding,9168,02,338,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,29.0,0,0.0,0.0008281119775559439,0.0,0.0014206231228053056,0.0004267765821877165,Wezna Swirring,6674,01,426,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,51.0,0,0.0,8.521707674792433e-05,0.0,0.0007526264526035397,0.001176855743933331,Franda Roberrenn,1264,01,79,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,27.0,0,0.001855328344805484,0.0008388701757282057,0.0,0.0003412914184215543,0.0014564386746543142,Edaruma Braned,5648,01,179,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,Tyrony Thony,1633,02,261,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,37.0,0,0.0023237288242125573,0.0001978679246651781,0.0,0.00026405908660287366,0.0,Herina Mcneiley,7509,01,1434,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,48.0,0,0.0022650900879342753,0.0,0.0015660596516680445,0.0007413075764886125,0.0,Manth Merte,2724,02,564,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Ranuts Frasp,1014,01,207,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,63.0,0,0.0,0.0006758342523627256,0.0,0.0012679624003661739,0.0,Jilley Alshipson,7743,01,1244,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,32.0,1,0.0020025734650174036,0.00092581418449274,0.0,0.0011496286495702344,0.0013696063278883918,Giedia Dedometeel,7097,03,75,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,23.0,0,0.0,0.000255651230243773,0.0,0.0010004444675647017,0.001068029217637042,Julin Estiagosen,5171,01,991,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,14.0,0,0.0,0.0,0.0,0.0,0.0,Aske Pretive,7186,01,461,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Toniel Mirezavis,8573,02,1378,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,40.0,0,0.0,0.0,0.0,0.0,0.0,Tabdhib Inghtal,4613,01,152,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Katiey Estron,5702,01,912,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,75.0,0,0.0,0.0,0.0,0.0,0.0,Weet Petie,7843,01,96,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,38.0,0,0.0,0.0,0.0,0.0,0.0,Lerion Moodson,5048,01,61,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,15.0,0,0.0,0.0,0.0,0.001303789277440935,0.0006537848844603328,Lilasa Acobson,6905,02,460,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,33.0,0,0.0,0.0009002459378646598,0.0007659219309757206,0.0007921772598086208,0.0008547417333483095,Alsuud Ressing,5663,01,71,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,33.0,0,0.0,0.0011069620633416372,0.002971668268706649,0.0012478390867406873,0.0006612533450768615,Sadaron Chsere,5512,02,211,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,57.0,0,0.0,0.0008278196058271339,0.0002962990491204583,0.0,0.00018868394824699022,Jorgie Gibbsonton,8383,06,1368,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Plas Pringrous,2308,01,77,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,53.0,0,0.0,0.0006110000491247711,0.003162491330057688,0.00026405908660287366,0.0011385767717367785,Scelava Sofraten,1140,01,46,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,Aarone Burryerson,1233,01,184,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,20.0,0,0.0007355279931110657,0.0,0.0031154997760147528,0.0008674150355243185,0.0006882495809759446,France Pentss,3911,02,260,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,33.0,0,0.0017999532356187688,0.00030550002456238554,0.0015874375645817435,0.0012529402922168724,0.0,Labix One,8165,01,525,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,Rants Giba,5952,01,1134,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,24.0,0,0.002140453058772291,0.0010577403652693342,0.0,0.00013202954330143683,0.0009570036980983629,Cheratz Ressing,7684,01,286,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Chary Munozaley,4777,01,779,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,20.0,0,0.0021142618426067366,0.0,0.0,0.0,0.0010631713878665686,Jerrye Oneiles,7770,02,1485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,0.0,0.0007620549449209207,0.0,0.0007861298195874794,0.0,Tracia Guezaley,5313,01,1085,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,Robyny Hinglendez,9227,04,1498,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,26.0,0,0.0,0.0,0.0028721709681686146,0.00013202954330143683,0.0,Leony Gallenry,5273,01,1077,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,33.0,0,0.0,0.0008495006431902009,0.003305349444197907,0.0010732252128394762,0.0005841472531837058,Dirfak Shming,3001,02,101,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Hadalm Ainserfle,0756,03,27,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,24.0,0,0.0008430092539307422,0.0006476423559501962,0.0,0.0,0.0010963515044884417,Eriky Willy,2688,01,557,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,41.0,0,0.0,0.0007405362240697577,0.0,0.0015813075507752784,0.0,Sadach Cluted,4642,01,178,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,28.0,0,0.0,0.0010076884165326578,0.0,0.0006601477165071841,0.001389559247073238,Altar Clugete,4450,04,140,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,3.0,0,0.0,0.0,0.0,0.0,0.0,Britta Holliams,8638,03,1402,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,42.0,0,0.002141629619029468,0.00036830207816102674,0.0004696228818552623,0.0004733209617229911,0.0004964142134643436,Annez Parrett,9064,01,1754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,0435,01,62,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,42.0,0,0.002246471596101616,0.0,0.0,0.0008298587844222203,0.001101213957528526,Nelly Rocknight,7678,01,1231,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,Phargak Healist,9114,01,348,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,31.0,0,0.002037497343461025,0.0008778633918662784,0.0,0.0010350064959893331,0.0003342052638995787,Furus Skenginne,4778,01,58,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,24.0,0,0.0016623457722924027,0.0006658675914634299,0.0,0.001005366663091486,0.0009029618500691691,Anae Sancasey,1438,01,89,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Yaphex Beake,8831,01,1713,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,Coracy Grifford,6276,01,1011,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Sadares Pretive,5301,02,181,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Eggers Melte,3159,01,654,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,41.0,0,0.00022141598857696089,0.0,0.002862247597434535,0.0,0.0,Rhex Bart,6000,02,189,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,27.0,0,0.00022141598857696089,0.0007222772262816116,0.0028344127153450147,0.0,0.0009616567118268222,Franda Torrez,4023,01,246,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,22.0,0,0.0,0.0,0.002903037793714568,0.0,0.0,Willey Delangleton,3707,02,604,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,1.0,0,0.0,0.0,0.0,0.0,0.0,Elancy Wardendez,7872,01,1267,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,28.0,0,0.0,0.0009800256946568449,0.0016458193950071823,0.001631598239456508,0.0014889921398956877,Taura Imingle,7188,02,233,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,34.0,0,0.0,0.00038548472638330123,0.0021462240459392914,0.0015268722711168578,0.0014142662075168854,Arid Alcemblery,2300,02,81,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,33.0,0,0.0021542935954127016,0.0008989397661733151,0.0004696228818552623,0.0,0.0,Oark Krake,5454,01,343,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,39.0,0,0.0,0.0008263472259052372,0.0,0.00013202954330143683,0.0,Gayla Merrelliss,5420,01,1036,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,Carita Villenson,1663,01,268,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Dabik Brantcable,4356,01,167,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,12.0,0,0.0,0.0,0.0,0.0,0.0,Eriney Browlerson,1186,05,183,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,70.0,0,0.0,0.0,0.0,0.0,0.0,Stmeal Fisun,3005,01,573,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,24.0,0,0.0016605857912633823,0.0006859845616476959,0.0,0.0013545892174950868,0.0,Philia Bellarkerd,3212,01,212,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,31.0,0,0.0,0.0006758342523627256,0.0002962990491204583,0.0012053350673968072,0.0,Gracey Coxterez,2691,01,558,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,33.0,0,0.0,0.0,0.0,0.0,0.0,Stanya Schmondez,6339,01,1022,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,25.0,0,0.0,0.0011069620633416372,0.0029638245776522124,0.0009994445788257553,0.0011927953737614042,Azim Sometery,7646,01,285,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Alendy Mclardson,0770,01,117,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Phecca Prieress,8115,01,318,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,40.0,0,0.0,0.0,0.0,0.0,0.0,Yales Erte,8064,01,534,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,0449,01,64,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7.0,0,0.0,0.0,0.0,0.0,0.0,Antony Singtons,6092,02,991,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,4.0,0,0.0,0.0,0.0,0.0,0.0,Leneva Jenkinnedy,8186,01,1319,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,37.0,1,0.0018991798834080585,0.0,0.0005925980982409165,0.0011628310480529271,0.0,Sceres Bancy,0878,01,31,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,48.0,0,0.0,0.0,0.0,0.0,0.0,Minoces Hometerval,3506,01,113,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,36.0,0,0.002557839294425002,0.00038001972649753503,0.0021447324414110396,0.0,0.0,Cakers Bau,4243,01,136,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,28.0,1,0.0005723520275315478,0.0010282655164824792,0.0,0.0012599621329393784,0.0003077302652173533,Tabius Geoconne,0454,01,15,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,20.0,0,0.0019264164612464649,0.0007590191794713367,0.0,0.0013195499198616204,0.0009412862040947952,Blancy Morrows,7119,01,1476,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,39.0,0,0.0007355279931110657,0.0003619959649327414,0.0,0.0002092618751201175,0.0011642395702335972,Nelle Alfordonard,2233,01,359,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,18.0,0,0.0012014617749426851,0.0005709918857056699,0.0,0.001183367066242951,0.0,Vanez Hammonton,3628,01,752,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,15.0,0,0.0,0.0,0.0,0.0,0.0,Aldhib Mallisly,6066,03,226,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,51.0,0,0.0,0.0011069620633416372,0.002901112253662372,0.0,0.0010128216174558507,Thaldah Conachets,4386,02,170,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,24.0,0,0.0020944694032167385,0.0,0.0,0.0,0.0,Mael Hayerson,4659,01,876,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,21.0,0,0.001985167990756236,0.0,0.0022518469485384054,0.00013202954330143683,0.00011904631697036315,Marily Garnes,8239,01,1579,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,54.0,0,0.0,0.0,0.0,0.0,0.001170003451125362,Evaned Pugherman,1142,01,173,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Meron Frattyring,4181,02,133,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,15.0,0,0.0,0.00045655492035853517,0.0,0.0,0.0011564451510240107,Kennie Castannison,5901,01,1221,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Glena Hahnstonsen,8560,01,1391,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,19.0,0,0.0005723520275315478,0.0,0.0,0.0012524097114632966,0.0,Inerry Briggston,5756,03,1194,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,Bubbix Sau,6073,01,1156,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,16.0,0,0.0010282240090682096,0.0,0.0011281156430697646,0.0012526751865827464,0.0,Coreee Beasleyes,2941,01,477,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,44.0,0,0.0,0.0,0.0007659219309757206,0.0006541002762860425,0.0011432763459301564,Shalle Savaraldez,5401,01,869,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,41.0,0,0.0,0.0,0.0,0.0,0.0,Rispid Raste,4259,01,796,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Hery Bardinard,2599,01,17,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,24.0,0,0.0,0.0009810820875976597,0.0007659219309757206,0.0012723191476177599,0.0013837802802860795,Atinon Arible,7219,04,235,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,Alcyon Hariourcal,1796,01,67,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,20.0,0,0.0016171738347070083,0.0,0.0,0.0012001633913269949,0.0002380926339407263,Jerrye Leodger,0915,01,138,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,28.0,0,0.00111690951070956,0.0,0.0024452569203442845,0.00108129879622782,0.00018868394824699022,Delley Kiddley,6669,01,423,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,20.0,0,0.00022141598857696089,0.0,0.0,0.0006660090518113502,0.0011636523986150854,Lelah Deckerson,6225,01,1007,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,19.0,0,0.00022141598857696089,0.0,0.0,0.0011641023210746558,0.0009516983332174116,Elina Daughttley,3063,03,192,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,19.0,0,0.0022908835665539713,0.0,0.0014814952456022915,0.00013202954330143683,0.0,Cine Terry,4913,01,1000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,20.0,0,0.0005141120045341048,0.0008204302939263601,0.0,0.0005281181732057473,0.0,Glenna Leodger,2670,01,432,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,26.0,0,0.002141237913586524,0.0,0.0014539070176169233,0.0005396658521918757,0.0008937753004854876,Tracia Fuentryoung,7320,01,1517,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,Tive Curie,7901,01,1512,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,Jaimez Mcfaddenson,3076,01,502,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,23.0,0,0.0010528081168637608,0.0006869089438522998,0.002566476614062252,0.0,0.0,Jonaye Ashipeck,7027,01,451,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,39.0,0,0.0,0.0,0.0,0.0,0.0,Nios Perne,6229,01,1286,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,4.0,0,0.0,0.0,0.0,0.0,0.0,Thabius Slavested,4732,01,151,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,36.0,0,0.0,0.0011069620633416372,0.0,0.0014766521452249533,0.0010537681221265242,Misadr Skessid,7937,01,229,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Acceleb Rimplighty,6843,01,260,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,27.0,0,0.0,0.0,0.0021462240459392914,0.0002092618751201175,0.0012199780270547107,Chael Avidson,2660,01,550,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,41.0,0,0.0,0.0,0.0,0.0,0.0011067636336110583,Joanny Cainghannon,6981,01,1332,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,35.0,0,0.0016498172744219912,0.0,0.0025414840056453996,0.0,0.0007115731603935591,Wealke Ramad,2299,01,448,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Meline Arner,5535,02,893,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Terta Nichoan,2944,04,469,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,55.0,0,0.00022141598857696089,0.0009700399824327717,0.0015198016805905092,0.0011994631024228723,0.0012366551984448082,Mothab Imotive,7754,01,299,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,20.0,0,0.0,0.0,0.002811237980228787,0.0,0.0,Jonaye Rushing,3768,01,710,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,28.0,0,0.0,0.0011069620633416372,0.0,0.0,0.00044052371961554577,Alballa Brailidy,1781,01,66,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,37.0,0,0.0019536345800324085,0.0,0.002333804481648385,0.0005706221925496273,0.001230257173181036,Bara Mcleandez,4517,01,849,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,19.0,0,0.0,0.0007548512462934415,0.002393152781327448,0.0,0.00027641698796635237,Jasony Klindsayer,3394,01,700,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,18.0,0,0.00022141598857696089,8.521707674792433e-05,0.0,0.0010333356224035708,0.001063522969424615,Carly Meleon,8684,01,1788,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,20.0,0,0.0015319469435099463,0.0007099363829828715,0.0,0.0013025682580843482,0.0008880178608910447,Loresa Bakericks,7449,01,1541,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Rana Brine,0602,03,125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,50.0,0,0.0019479429239124045,0.0,0.002570677819070593,0.0,0.0,Trick Saundez,4347,01,718,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,8.0,0,0.0,0.0,0.0,0.0,0.0,Sweal Erry,3596,01,745,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,Almara Whitakers,7913,01,1278,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,28.0,0,0.002058993336374021,0.0,0.0027752323658368607,0.0012209996460847488,0.0,Crin Stike,3944,01,745,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,0.002517772603041059,0.0,0.0029908656200126216,0.0,0.0,Flams Fone,0585,03,22,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,26.0,0,0.0,0.0008198070112021747,0.0,0.0004733209617229911,0.0007609818460872952,Fayen Hermanapp,5589,01,1160,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Elice Dillines,8332,01,1358,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,Guans Watte,0549,02,98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,3.0,0,0.0,0.0,0.0,0.0,0.0,Sonnie Quinnerettt,1149,03,178,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,21.0,0,0.0015100966672349503,0.0,0.0,0.0,0.0012358844528081595,Ronne Adavisons,1766,01,338,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Bryany Chapmaney,2066,01,329,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,35.0,0,0.001987713308993838,0.000672255638886033,0.0004696228818552623,0.0,0.0007271973387028294,Penne Goffey,8975,01,1456,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Elanie Fulloydez,1214,01,181,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,7.0,0,0.0,0.0,0.0,0.0,0.0,Joana Daughttley,3063,02,499,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,3.0,0,0.0,0.0,0.0,0.0,0.0,Olgary Goldendrice,6309,03,1023,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,Alrairk Ambleetive,8867,02,286,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,19.0,0,0.00022141598857696089,8.521707674792433e-05,0.0021462240459392914,0.0,0.0012830903862936882,Pamiea Dickman,5527,01,886,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,52.0,0,0.0,0.0,0.0,0.0,0.0,Velyne Pittson,0885,02,133,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,33.0,0,0.0,0.0005854723975949707,0.0025748381357902934,0.0011314741221271922,0.0,Nelly Benney,8871,01,1432,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,56.0,0,0.002292840300076416,0.0,0.0018161007297109676,0.00013202954330143683,0.0,Andary Hurchez,5069,01,965,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,25.0,0,0.0025712257991198674,0.0006864476215323118,0.0,0.0014689685038395998,0.0013130781793780281,Quarke Cratrave,9046,02,335,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,44.0,0,0.0014265707034788466,0.0007702702532287928,0.0012111113531776824,0.0007451557551949443,0.0006335559388774419,Jeroy Buckentry,0663,01,140,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,33.0,0,0.0018033575564581144,0.00027013174213307375,0.002489172588746023,0.0,0.0,Eristy Joynewtonks,4746,01,775,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,46.0,0,0.0019436066254408825,0.0006944976257590058,0.002928670326156296,0.0,0.0010090048485791295,Jacki Ricews,7182,01,172,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,15.0,0,0.0015157009469235992,0.0006254805610140717,0.0013403271062171732,0.001150537855914051,0.0,Yolana Booters,8544,01,1647,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,40.0,0,0.0019302329433073103,0.0,0.002499172323533338,0.00013202954330143683,0.0,Maen Dickley,7534,01,1439,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,35.0,0,0.0,0.0,0.0,0.0,0.0,Elerops Monsintic,7396,03,271,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,Hinnan Fonie,4426,01,835,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,25.0,0,0.0,0.0008937430690822523,0.0,0.0,0.0,Coracy Rivanseney,7484,01,1209,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
