CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,IndividualNumber,Room,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Side_B,Side_P,Side_S,Corridor_A,Corridor_B,Corridor_C,Corridor_D,Corridor_E,Corridor_F,Corridor_G,Corridor_T,PC1,PC2,PC4,PC6,Cluster_0,Cluster_1,Cluster_2
1,47.0,0,0.0,0.0,0.0,0.0,0.0,Cary Gouldensen,6363,6,1026,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.029810079513295,-0.3391284837622172,0.1547642470262856,0.1063207517138548,1,0,0
1,41.0,0,0.0,0.0,0.0,0.0,0.0,Stenny Hornettoney,4255,1,697,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.152417499318624,-0.3299809742211645,0.1175172270843187,0.0798446962060308,1,0,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Gailia Blainson,5238,1,845,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.724585458410159,-0.2872925963629179,-0.0563021993115271,-0.0437102294971481,1,0,0
0,20.0,0,0.0021531628482189,0.0,0.0016458193950071,0.0009181593628889,0.0,Hont Teake,4780,1,309,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.4588098434247384,1.9327780600197224,-1.2400246868886635,0.3279631441706342,0,0,1
0,55.0,0,0.0022745244791256,0.0,0.0016971773841246,0.0,0.0,Melios Letty,7367,2,1523,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.3735142531746658,2.2842048903054364,-0.2590663112478272,0.0121465270795986,0,0,1
0,15.0,0,0.0,0.0008014786618891,0.0,0.0009891459427898,0.0013854590492773,Sular Stpingepid,6036,2,225,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.744680785794584,-2.095408887272095,0.0900833713379582,0.3218415090711327,0,1,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Zosmark Unaasor,8937,1,574,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.4793706187995013,-0.3055876154450236,0.0181918405724068,0.0092418815185001,1,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,1018,1,150,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.622412608572385,-0.294915520980462,-0.0252630160265547,-0.0216468499072946,1,0,0
0,52.0,0,0.0021392721489294,0.0,0.0,0.0,0.0,Jord Farmonrada,3100,2,586,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.2115142690595299,1.2340625798007872,-1.1479569613892662,0.0380912912831417,0,0,1
0,65.0,0,0.0023188211952318,0.0,0.0018990964398188,0.0,0.0,Duckes Datte,4711,1,959,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.6496110412204898,2.415284530192166,-0.1110342492640255,0.0504211062849621,0,0,1
0,7.0,0,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,5303,5,857,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.8471928782154885,-0.278145086821865,-0.0935492192534941,-0.0701862850049721,1,0,0
0,17.0,0,0.0019550417882495,0.000368302078161,0.0,0.0010732252128394,0.0013872282762624,Charda Heeroling,3210,1,211,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9234628940479763,-0.3219329272474507,-1.2634326312746391,1.2277047598285231,0,1,0
0,45.0,1,0.0021247498414288,0.0005432622244921,0.0,0.0003706537882443,0.0,Koat Peane,2356,1,80,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.7343046502732206,0.6680746243750048,-1.4168207107404864,-0.9774715670037734,0,0,1
0,27.0,0,0.0,0.0,0.0027133131894141,0.0002092618751201,0.0008386091751973,Carry Cleachrand,105,1,21,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.3704171415325121,0.6487787669445461,1.898810956999828,1.030774254712271,0,0,1
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Eleaha Klindsayer,9140,1,1488,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.6019780386048303,-0.2964401059039709,-0.0190551793695601,-0.0172341739893241,1,0,0
0,15.0,0,0.0021134077358179,0.0,0.0004696228818552,0.0,0.0004267765821877,Nelle Gregordy,2743,1,528,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.4117929759341568,1.2791817371459813,-0.8292877161798069,0.3554299138044335,0,0,1
0,18.0,0,0.0,0.0,0.0,0.0011373962063929,0.0009701973788168,Billia Pottonalden,9020,1,1747,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.4197242962339221,-1.2322846246677437,-0.419792765173215,1.6644485807277676,0,1,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Nesham Fairdised,4475,2,55,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.4385014788643915,-0.3086367852920411,0.0306075138863957,0.0180672333544413,1,0,0
0,23.0,0,0.000905029625767,0.0008032787270477,0.0002962990491204,0.0001320295433014,0.0,Elindy Byerry,5905,1,959,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0957642057089738,-0.1741872534818142,-0.3712755488997763,-1.710791584953011,1,0,0
0,21.0,0,0.0,0.0,0.0,0.0002092618751201,0.0011497745055424,Jeresa Burchrison,1748,1,287,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.202073590647121,-1.055408554404784,0.5309034804854298,1.414185367395839,1,0,0
0,20.0,0,0.0,0.0007790636387398,0.0013927358189332,0.000965516596803,0.0007115731603935,Fayey Webstenson,6552,1,1061,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.5043419077778926,-0.8887661764428222,0.49819327086566,-0.4189133386543686,0,1,0
0,18.0,0,0.0,0.0,0.0028721709681686,0.0,0.0,Annaha Barnoldeney,6664,1,1088,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.8127227549676357,1.320865367346589,1.5902145176644749,-0.0782959143449062,0,0,1
0,48.0,0,0.0,0.0007177037395549,0.0029218306735406,0.0016316686261514,0.0,Alrairk Maxled,4782,5,189,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.323429572636519,0.1994245228074763,0.4865870590988824,-0.6712836399167971,0,1,0
0,23.0,0,0.0,0.0007850101917896,0.0,0.0011136201128122,0.0011504110011361,Misamak Fanchy,1220,1,76,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.763504953572388,-1.9915576307298428,-0.1205893986518733,0.1864160139526435,0,1,0
0,43.0,0,0.000735527993111,0.0,0.0029857508795683,0.0,0.001132339121364,Lesley Nolds,2416,1,391,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.1227570664098387,1.209951742099877,2.062025405051435,1.295581133810196,0,0,1
0,47.0,0,0.002468169398326,0.0,0.0020393205909614,0.0,0.0,Blus Danad,3419,1,108,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.3713136069023473,2.631972935363992,-0.2370183293839081,-0.0380763416655655,0,0,1
0,26.0,1,0.0023215074261874,0.0008799881341361,0.0,0.0009880847792242,0.0014640049472138,Meram Axlentindy,7905,3,296,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.933261518451044,-0.508643054435304,-1.2253322533522633,0.1923515859966941,0,1,0
1,44.0,0,0.0,0.0,0.0,0.0,0.0,Wimps Invebodene,7639,1,290,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.0911137894159595,-0.3345547289916908,0.136140737055302,0.0930827239599428,1,0,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Reming,3353,2,125,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.724585458410159,-0.2872925963629179,-0.0563021993115271,-0.0437102294971481,1,0,0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,James Pope,4840,1,915,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.254590349156398,-0.3223580496036204,0.0864780437993461,0.0577813166161773,1,0,0
1,59.0,0,0.0,0.0,0.0,0.0,0.0,Dhenah Gloyanthy,5793,1,375,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.7845952399026369,-0.357423502844323,0.2292582869102195,0.1592728627295032,1,0,0
0,27.0,0,0.0,0.0006931920320306,0.0020465051158578,0.0012328419552415,0.0003077302652173,Naomie Coleyanglas,2195,1,440,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.5536669048418672,-0.3011980755091102,0.4050586195399746,-0.5429437019486043,0,1,0
0,48.0,0,0.0,0.000783759920804,0.0028493742782321,0.0003065631059467,0.0005308789099799,Haryn Clemondsey,9081,5,1858,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.6966210322495487,0.1980641527085767,1.960265834489389,-0.8742685617188116,0,1,0
0,19.0,0,0.0,0.0,0.0,0.0,0.0011541812202894,Gory Delez,288,1,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.4334872779590784,-0.9897739973789992,0.7059720777068553,1.3046261029303936,1,0,0
0,51.0,0,0.0,0.0,0.0,0.0,0.0,Leshmet Gealloyalt,4338,1,156,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.9480717996430756,-0.3452268234562528,0.1795955936542635,0.1239714553857377,1,0,0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,Fispot Nutca,5900,2,1220,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1.377197768961727,-0.3132105400625676,0.0492310238573791,0.0313052611083535,1,0,0
0,44.0,0,0.0004428319771539,0.0,0.0015074104022981,0.0012659936141837,0.0,Stevey Reilline,6980,1,1331,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.6618243052577639,0.4460466861797952,-0.4095895828137614,0.6846141433865242,0,0,1
0,29.0,0,0.0002214159885769,0.0008163213014453,0.0002962990491204,0.0010635352611233,0.0012605474788162,Avijava Ticagent,8671,1,90,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.151719585958666,-1.7469086305638588,0.0640071674183707,0.2309359594359745,0,1,0
0,20.0,0,0.0,0.0,0.0,0.0,0.0,Edaron Invebodene,8719,3,104,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.5815434686372756,-0.2979646908274796,-0.0128473427125657,-0.0128214980713532,1,0,0
0,46.0,0,0.0021069280866952,0.0,0.0024222227063553,0.0,0.0001886839482469,Burbix Horte,1920,1,117,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.528919908523964,2.468620250747524,0.3158880695991544,0.1813017375321588,0,0,1
0,30.0,1,0.0020439399634997,0.0004260853837396,0.0002962990491204,0.0012366312443609,0.0009029618500691,Gork Apie,5058,2,963,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2.043997829465406,0.0826893444338363,-1.510081064631797,0.6787265009786068,0,1,0
0,2.0,0,0.0,0.0,0.0,0.0,0.0,Ireene Loway,2560,3,412,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.9493657280532624,-0.270522162204321,-0.1245884025384665,-0.0922496645948255,1,0,0
0,16.0,0,0.0005141120045341,0.0009120816438302,0.0,0.0006825828368431,0.0006377968341269,Celina Kellson,7061,1,1156,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0469551631966834,-1.2640291260047734,-0.4044218904872574,-0.9454339741637864,0,1,0
0,58.0,0,0.0,0.000850842954087,0.0,0.0013375346047901,0.0005228892121465,Gatrix Hontichre,6105,1,401,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.142755070399538,-1.7923345594917657,-0.4839231746494179,-0.4067429570615222,0,1,0
0,26.0,0,0.0023857101285078,0.0,0.0,0.0,0.0,Eric Davis,2092,4,410,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.6603177892273514,1.4558069984704576,-1.463006063585259,-0.0870397572521046,0,0,1
0,1.0,0,0.0,0.0,0.0,0.0,0.0,Wena Bardinard,3218,3,510,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.9698002980208176,-0.2689975772808122,-0.1307962391954611,-0.0966623405127962,1,0,0
0,54.0,0,0.0004428319771539,0.0,0.0017282797648212,0.0012289757510442,0.0,Megany Irwinson,1971,1,375,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8939389709182667,0.5665935238464859,-0.190605544130253,0.7056722559949549,0,0,1
0,65.0,0,0.0005723520275315,0.0007083995847969,0.0021462240459392,0.0,0.0008278714582404,Jaimez Tuckers,1847,1,290,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.9485705703655536,0.1791510450868687,1.7577710753426512,-0.4617005996222529,0,1,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Katen Portananney,3149,2,494,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.622412608572385,-0.294915520980462,-0.0252630160265547,-0.0216468499072946,1,0,0
0,35.0,0,0.0019995340914815,0.0,0.0002962990491204,0.0011016935778941,0.0007060324369554,Troya Welles,8904,1,1442,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.2192763489616034,0.5558566257788273,-1.5286691029308592,1.3286349241000042,0,0,1
0,21.0,0,0.0021235093126903,0.0,0.0,0.0007073551443834,0.0,Ine Litthews,2124,1,341,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.1910960291176025,1.0491751099746454,-1.954956834396318,0.2595281390549876,0,0,1
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Louisa Mcmahoney,6907,1,1117,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.397632338929282,-0.3116859551390589,0.0430231872003846,0.0268925851903827,1,0,0
0,25.0,0,0.0,0.0008176002961171,0.0,0.0009212070817859,0.0014889921398956,Matark Praded,7565,3,247,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0127394839666595,-2.1650357126896105,0.2799197747789297,0.4154007387374987,0,1,0
0,11.0,0,0.0,0.0,0.0,0.0,0.0,Raque Wolfernan,3032,1,478,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.7654545983452692,-0.2842434265159004,-0.0687178726255163,-0.0525355813330894,1,0,0
0,34.0,0,0.002423820074618,0.0,0.001959932237019,0.0007119452066658,0.0002380926339407,Goos Erpie,688,1,48,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.9729263647681412,2.209401266602137,-0.8135950813088088,0.5405639456471141,0,0,1
0,27.0,0,0.0024106047154294,0.0007610513291106,0.0006879850866412,0.0,0.0,Pank Pimne,2697,1,91,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.6107131987180799,1.228772247237338,-0.9554734466675004,-1.7400034340483157,0,0,1
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Shaton Reedall,4562,1,180,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3567631989941724,-0.3147351249860767,0.0554388605143737,0.0357179370263242,1,0,0
1,34.0,0,0.0,0.0,0.0,0.0,0.0,Naviton Suarging,6656,1,221,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1.2954594890915077,-0.319308879756603,0.0740623704853571,0.048955964780236,1,0,0
0,13.0,0,0.0008193365183616,0.0,0.0,0.0,0.0013023166146697,Lavey Jeffey,2065,1,410,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.131849204887089,-0.4641653574063624,0.2509526503938871,1.4132245429738075,1,0,0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,Minonus Supiensive,7594,1,282,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.9889409395781852,-0.3421776536092348,0.1671799203402746,0.1151461035497963,1,0,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,220,2,37,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.9902348679883728,-0.2674729923573035,-0.1370040758524556,-0.1010750164307668,1,0,0
0,23.0,0,0.0017214621627769,0.0,0.0033029062196112,0.0011829849630709,0.0,Lios Stead,8303,1,1595,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0895328809587892,2.458863953437364,-0.2539705533032618,0.460606662178663,0,0,1
0,28.0,0,0.002540124765807,0.0,0.0,0.0,0.0,Therie Saley,3179,1,599,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5677582333344227,1.5668624406731693,-1.5468624458073206,-0.0847318259086737,0,0,1
0,22.0,0,0.0004428319771539,0.0006602783447211,0.0,0.0,0.0010963515044884,Ferry Valexandez,8566,1,1392,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6270118118357934,-1.17977517791583,0.5248627527029993,-0.1922919414026876,0,1,0
1,57.0,0,0.0,0.0,0.0,0.0,0.0,Preonon Switud,2508,1,86,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8254643798377466,-0.3543743329973053,0.2168426135962305,0.1504475108935614,1,0,0
1,53.0,0,0.0,0.0,0.0,0.0,0.0,Batares Uningably,4662,2,148,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.907202659707966,-0.3482759933032703,0.1920112669682526,0.1327968072216789,1,0,0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Labix Weeke,4494,1,846,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.4180669088968367,-0.3101613702155501,0.0368153505433901,0.0224799092724121,1,0,0
1,15.0,0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,220,7,37,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.6837163184750497,-0.2903417662099356,-0.0438865259975381,-0.0348848776612067,1,0,0
0,8.0,0,0.0,0.0,0.0,0.0,0.0,Tarah Castron,3772,1,616,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.8267583082479335,-0.2796696717453739,-0.0873413825964995,-0.0657736090870014,1,0,0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,Clow Peate,5255,1,1010,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.5815434686372756,-0.2979646908274796,-0.0128473427125657,-0.0128214980713532,1,0,0
1,6.0,0,0.0,0.0,0.0,0.0,0.0,Gonut Nutca,5900,3,1220,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1.8676274481830435,-0.2766205018983563,-0.0997570559104887,-0.0745989609229428,1,0,0
0,26.0,0,0.0,0.0,0.0,0.0010221023506976,0.0011994486844582,Rhony Mcdanield,6136,1,1172,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.7078549651690798,-1.346255783948672,-0.1243500063944686,1.904026377125498,0,1,0
0,18.0,0,0.0,0.0,0.0026162384504032,0.0,0.0009576554921676,Allara Cainghannon,1813,1,358,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0846561595405571,0.6016089138698703,2.047837846017536,1.023535310480811,0,0,1
0,27.0,0,0.0019908666983601,0.0007835503005418,0.0009842841357616,0.0010732252128394,0.0,Elanie Hinglendez,5522,3,1059,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.584837846691481,0.7320885714523189,-1.470625082931429,-1.2341863080713658,0,0,1
1,8.0,0,0.0,0.0,0.0,0.0,0.0,Maya Vandan,5601,5,904,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.8267583082479335,-0.2796696717453739,-0.0873413825964995,-0.0657736090870014,1,0,0
0,12.0,0,0.0,0.0,0.0,0.0,0.0,Risps Hacle,6894,3,1319,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.745020028377714,-0.2857680114394092,-0.0625100359685216,-0.0481229054151187,1,0,0
0,25.0,0,0.0019225538295542,0.0004298685208161,0.0011576079684964,0.0013567520121371,0.0004118325930095,Poselk Paste,9139,1,1766,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.7639316745103193,0.7396031376492261,-1.3948898230358542,0.1348725966193607,0,0,1
0,27.0,0,0.0004428319771539,0.0010383330493012,0.0,0.0012360531608599,0.0009223938219197,Saxino Duckil,6200,1,238,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.225670569022236,-1.7816326183502074,-0.5799221410211676,-0.5606844967632127,0,1,0
0,23.0,0,0.0022791392010164,0.0,0.0016366261553376,0.0,0.0,Fanna Fulloydez,8728,3,1798,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.2959171196095146,2.30233769364228,-0.4946517649792649,-0.1280595991624915,0,0,1
1,44.0,0,0.0,0.0,0.0,0.0,0.0,Gracy Vinston,921,1,139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1.0911137894159595,-0.3345547289916908,0.136140737055302,0.0930827239599428,1,0,0
1,42.0,0,0.0,0.0,0.0,0.0,0.0,Leos Apie,5058,3,963,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.1319829293510693,-0.3315055591446733,0.1237250637413133,0.0842573721240014,1,0,0
0,14.0,0,0.0006642479657308,0.0008190234377783,0.0,0.0,0.0,Briam Lewinton,729,1,53,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.35362542326787,-0.4769745618891638,-0.3244533247199238,-1.835224687438972,1,0,0
0,23.0,0,0.0018766628965322,0.0,0.0028383422035294,0.0,0.0,Cowl Blake,3970,1,751,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.091872210767997,2.680970611269523,0.4321935912248111,-0.1347741355203092,0,0,1
0,20.0,0,0.0002214159885769,0.0008231966113498,0.0,0.0,0.0,Lestie Santry,1731,2,281,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3735079818775733,-0.8168122466426255,-0.010404054494379,-1.7990658451811057,1,0,0
0,13.0,0,0.0019194297386512,0.0,0.0016971773841246,0.0,0.0010237879501285,Luise Bucklandez,7785,1,1261,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.4328749576695225,1.4708356849479791,0.3447110636261456,1.0143252352298413,0,0,1
0,43.0,0,0.0002214159885769,0.0009381657729859,0.0021462240459392,0.0001320295433014,0.001361064132925,Menkibi Emetillove,8076,1,263,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.36086474166931,-0.598571370784418,2.097602383486261,-0.3625308547938931,0,1,0
0,57.0,0,0.0017019141129236,0.0010318530579373,0.0,0.0014041092460512,0.0009830116104684,Alino Namsheary,3851,1,127,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.469237044788565,-0.980401559147302,-1.2900510909649257,-0.3130835175526203,0,1,0
0,2.0,0,0.0,0.0,0.0,0.0,0.0,Aleen Sykess,1375,1,208,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.9493657280532624,-0.270522162204321,-0.1245884025384665,-0.0922496645948255,1,0,0
0,25.0,0,0.0,0.0003153406554618,0.0028843852039366,0.0005706221925496,0.0007976626705266,Lolas Dillestron,6949,1,464,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.1074307203916096,0.3985884096759399,1.6917374794369446,0.4736714628434184,0,0,1
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Alaslon Craleve,1976,7,82,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4793706187995013,-0.3055876154450236,0.0181918405724068,0.0092418815185001,1,0,0
0,52.0,0,0.0005723520275315,0.0010037982768714,0.0014814952456022,0.0012191105889417,0.0004532515808699,Taura Inghtal,5583,1,170,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.6592209625204,-0.5748692084331385,0.0421607719345178,-0.9563733806734316,0,1,0
0,37.0,0,0.0025712257991198,0.0008967036379352,0.0,0.0011491724137416,0.00143183677755,Natasha Gould,4020,1,126,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.382206594618825,-0.3856335090322756,-1.4722836714390488,0.238857528967126,0,1,0
1,5.0,0,0.0,0.0,0.0,0.0,0.0,Jaye Delazarson,3550,2,570,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1.888062018150598,-0.2750959169748475,-0.1059648925674831,-0.0790116368409134,1,0,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Errima Fullous,1588,1,99,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.4793706187995013,-0.3055876154450236,0.0181918405724068,0.0092418815185001,1,0,0
0,58.0,0,0.0019774080363176,0.0,0.0022562312861395,0.0,0.000357138950911,Britta Valezaley,8554,1,547,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.854526903929638,2.1600421765160225,0.4835890983304423,0.4359225450698916,0,0,1
0,23.0,0,0.0019347533359405,0.0,0.0025196754800542,0.0,0.0,Aarone Monroellynn,2135,2,129,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.1622612997926973,2.5446259833444245,0.2167393910359676,-0.130940773488606,0,0,1
0,21.0,0,0.0019889784027214,0.0,0.0032389860135835,0.0,0.0,Fis Potte,691,2,123,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0178013069488107,2.9924031730563114,0.5750987735141808,-0.1562420887372706,0,0,1
0,52.0,0,0.0,0.0008062796202082,0.0,0.0,0.0009616567118268,Evaned Wolfaddox,4006,5,759,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.1565560268176165,-1.5928708735243189,0.9274929191596756,-0.5106330546744559,0,1,0
0,38.0,0,0.0,0.0006335572842668,0.0027457400404101,0.0,0.0,Fany Russon,4686,1,768,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.4330233435571274,0.6940039167079806,1.7513831774068649,-1.355104536252213,0,0,1
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Gabrin Navages,5894,1,957,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1.622412608572385,-0.294915520980462,-0.0252630160265547,-0.0216468499072946,1,0,0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,Blancy Floydendley,5938,2,967,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.3158940590590626,-0.317784294833094,0.0678545338283627,0.0445432888622654,1,0,0
0,30.0,0,0.0,0.0004371025045168,0.0021244419601923,0.0010705647808769,0.0,Annya Frazie,8050,1,1300,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8214223392739167,0.1858254095679382,0.3737478858674185,-0.4129320747820195,0,0,1
1,59.0,0,0.0,0.0,0.0,0.0,0.0,Seat Burie,6208,1,1279,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.7845952399026369,-0.357423502844323,0.2292582869102195,0.1592728627295032,1,0,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,7156,3,475,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.3567631989941724,-0.3147351249860767,0.0554388605143737,0.0357179370263242,1,0,0
0,19.0,0,0.0016760870629034,0.0007667133343419,0.0,0.0,0.0,Fany Mayods,1384,5,105,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0152065098432735,0.3064676220551223,-0.9331873122317448,-1.7429550679305237,0,0,1
